task_id,user_id,task_name,category,timestamp,duration_minutes,completed
4206,1012,Online course module,Study,2025-05-09 08:49:00,17.9,No
4207,1045,Car wash,Errands,2025-06-16 13:14:00,31.2,Yes
4208,1025,Walk,Health,2025-02-13 18:54:00,14.2,Yes
4209,1023,Email cleanup,Work,2025-05-20 13:21:00,13.6,Yes
4210,1003,Online course module,Study,2025-04-26 18:22:00,5.0,Yes
4211,1013,Practice problems,Study,2025-04-19 20:34:00,22.3,Yes
4212,1044,Email cleanup,Work,2025-03-04 19:02:00,91.0,Yes
4213,1017,Call family,Personal,2025-05-25 18:44:00,19.4,Yes
4214,1032,Vacuuming,Chores,2025-03-10 08:59:00,41.3,Yes
4215,1030,Online course module,Study,2025-06-12 08:11:00,39.6,Yes
4216,1028,Grocery shopping,Chores,2025-01-04 21:54:00,2.5,Yes
4217,1032,Dishes,Chores,2025-04-03 06:41:00,23.0,Yes
4218,1032,Team sync prep,Work,2025-07-18 13:58:00,8.2,Yes
4219,1005,Practice problems,Study,2025-02-13 19:10:00,34.0,Yes
4220,1047,Pharmacy pickup,Errands,2025-01-11 08:37:00,38.6,Yes
4221,1015,Code review,Work,2025-02-12 13:50:00,11.9,Yes
4222,1031,Read chapter,Study,2025-02-19 11:47:00,15.2,No
4223,1012,Meditation,Health,2025-02-26 14:31:00,55.1,Yes
4224,1037,Stretching,Health,2025-05-11 08:47:00,33.3,Yes
4225,1014,Workout,Health,2025-07-25 13:52:00,49.1,Yes
4226,1001,Grocery shopping,Chores,2025-07-17 07:12:00,85.4,Yes
4227,1013,Code review,work,2025-03-11 19:18:00,42.5,Yes
4228,1020,Practice problems,Study,2025-06-03 16:46:00,29.0,Yes
4229,1009,Code review,Work,2025-06-23 18:43:00,104.3,Yes
4230,1027,Read chapter,Study,2025-04-30 12:44:00,6.8,Yes
4231,1001,Dishes,Chores,2025-03-15 12:12:00,,No
4232,1044,Essay draft,Study,2025-07-15 09:40:00,27.6,Yes
4233,1023,Code review,,2025-03-27 08:34:00,26.0,Yes
4234,1042,Budget spreadsheet,Work,2025-01-23 09:07:00,47.1,Yes
4235,1028,Client report,Work,2025-01-17 06:39:00,17.4,No
4236,1033,Stretching,Health,2025-06-14 09:39:00,9.5,Yes
4237,1012,Pharmacy pickup,,2025-06-23 15:47:00,34.0,No
4238,1009,Budget spreadsheet,Work,2025-06-07 19:47:00,51.0,Yes
4239,1022,Laundry,Chores,2025-02-04 20:03:00,37.4,Yes
4240,1043,Code review,Work,2025-05-20 13:37:00,36.0,Yes
4241,1006,Team sync prep,Work,2025-06-29 11:00:00,39.6,Yes
4242,1017,Email cleanup,WORK,2025-06-02 11:49:00,15.8,Yes
4243,1013,Read chapter,Study,2025-07-25 20:23:00,11.8,Yes
4244,1026,Client report,Work,2025-05-24 12:42:00,24.1,Yes
4245,1027,Tidy desk,Chores,2025-01-08 13:52:00,52.0,Yes
4246,1042,Stretching,Health,2025-06-18 14:12:00,32.0,Yes
4247,1030,Stretching,Health,2025-07-27 15:18:00,22.4,Yes
4248,1048,Email cleanup,work,2025-01-22 08:55:00,17.9,Yes
4249,1004,Workout,Health,2025-01-20 18:11:00,70.9,Yes
4250,1004,Client report,Work,2025-03-08 09:53:00,34.4,No
4251,1017,Workout,Health,2025-05-01 16:57:00,21.4,Yes
4252,1022,Client report,Work,2025-01-01 22:03:00,24.0,Yes
4253,1020,Dishes,Chores,2025-04-11 17:54:00,20.2,Yes
4254,1010,Workout, health,2025-05-01 21:58:00,,Yes
4255,1042,Client report,Work,2025-01-15 17:59:00,25.0,Yes
4256,1048,Stretching, health,2025-07-11 07:16:00,56.4,No
4257,1032,Walk,Health,2025-02-25 21:13:00,9.2,Yes
4258,1027,Grocery shopping,Chores,2025-05-22 09:52:00,10.6,Yes
4259,1007,Essay draft,Study,2025-06-30 19:26:00,27.7,Yes
4260,1020,Client report,WORK,2025-05-03 14:21:00,14.5,Yes
4261,1025,Sprint planning notes,Work,2025-07-08 15:17:00,42.1,Yes
4262,1026,Walk,,2025-04-17 11:23:00,1.7,Yes
4263,1028,Pharmacy pickup,Errands,2025-07-29 14:44:00,,Yes
4264,1019,Online course module,Study,2025-02-17 18:40:00,10.0,Yes
4265,1047,Workout,Health,2025-05-18 13:54:00,30.3,Yes
4266,1045,Budget spreadsheet,,2025-02-19 06:52:00,21.8,Yes
4267,1007,Online course module,Study,2025-05-18 12:59:00,16.0,No
4268,1004,Laundry,Chores,2025-04-26 19:34:00,,Yes
4269,1022,Stretching,Health,2025-02-25 11:32:00,49.8,Yes
4270,1018,Budget review,Personal,2025-03-13 10:52:00,35.5,Yes
4271,1034,Sprint planning notes,Work,2025-07-11 19:49:00,67.0,No
4272,1023,Grocery shopping,Chores,2025-01-09 10:25:00,15.9,Yes
4273,1031,Meal prep,Health ,2025-02-22 12:08:00,2.9,Yes
4274,1040,Email cleanup,Work,2025-04-13 06:41:00,23.6,Yes
4275,1039,Grocery shopping,CHORES,2025-01-11 22:57:00,29.8,Yes
4276,1012,Sprint planning notes,Work,2025-02-28 12:14:00,25.2,Yes
4277,1004,Stretching,Health,2025-01-24 10:58:00,29.7,Yes
4278,1032,Post office,Errands,2025-01-26 18:20:00,35.5,Yes
4279,1023,Email cleanup,Work,2025-06-11 07:43:00,31.3,Yes
4280,1029,Car wash,Errands,2025-03-08 14:17:00,113.3,Yes
4281,1043,Read for fun,Personal,2025-04-02 19:15:00,16.2,Yes
4282,1020,Team sync prep,Work,2025-06-06 21:57:00,21.3,No
4283,1047,Budget spreadsheet,Work,2025-04-01 17:46:00,61.7,Yes
4284,1042,Car wash,errand,2025-06-21 17:52:00,6.9,No
4285,1030,Budget spreadsheet,Work,2025-05-27 08:10:00,73.3,Yes
4286,1047,Budget review,PERSONAL,2025-03-06 15:11:00,28.7,Yes
4287,1039,Budget spreadsheet,Work,2025-04-20 16:34:00,40.0,Yes
4288,1036,Walk,Health,2025-06-07 19:53:00,20.3,Yes
4289,1001,Essay draft,study,2025-03-21 08:50:00,30.2,Yes
4290,1046,Sprint planning notes,work,2025-03-02 18:57:00,35.8,Yes
4291,1029,Sprint planning notes,Work,2025-05-27 21:31:00,19.0,Yes
4292,1042,Car wash,Errands,2025-06-08 14:37:00,41.8,Yes
4293,1033,Email cleanup,Work,2025-04-29 13:11:00,90.5,Yes
4294,1042,Budget spreadsheet,Work,2025-03-23 16:49:00,51.1,Yes
4295,1038,Pharmacy pickup,Errands,2025-06-27 06:46:00,12.8,No
4296,1029,Workout,Health,2025-06-28 21:21:00,4.9,Yes
4297,1001,Email cleanup,Work,2025-05-03 20:23:00,55.5,No
4298,1047,Bank visit,Errands,2025-05-23 07:09:00,41.7,No
4299,1038,Budget review,personal,2025-07-23 07:56:00,67.4,No
4300,1031,Read chapter,study,2025-05-29 12:54:00,85.0,Yes
4301,1040,Dishes,Chores,2025-02-07 12:45:00,56.9,Yes
4302,1040,Online course module,Study,2025-04-29 10:49:00,51.6,Yes
4303,1018,Vacuuming,Chores,2025-05-15 20:37:00,7.5,No
4304,1018,Call family,Personal,2025-07-03 22:57:00,12.5,Yes
4305,1024,Budget review,Personal,2025-01-18 13:13:00,12.0,Yes
4306,1045,Car wash,Errands ,2025-03-06 07:38:00,26.5,Yes
4307,1004,Client report,,2025-02-12 06:33:00,43.2,Yes
4308,1003,Read for fun,personal,2025-05-27 15:19:00,26.0,No
4309,1035,Laundry,Chores,2025-02-05 19:13:00,12.6,Yes
4310,1028,Meditation,Health,2025-07-13 08:57:00,8.0,Yes
4311,1006,Sprint planning notes,Work ,2025-03-19 10:10:00,21.8,Yes
4312,1026,Online course module,STUDY,2025-04-05 11:02:00,7.8,Yes
4313,1036,Laundry,Chores,2025-03-10 07:05:00,,Yes
4314,1027,Online course module,STUDY,2025-06-11 07:19:00,25.9,Yes
4315,1002,Essay draft,study,2025-02-24 12:22:00,26.5,No
4316,1031,Practice problems, study,2025-02-15 06:05:00,,Yes
4317,1031,Read chapter,Study,2025-05-21 13:10:00,21.4,Yes
4318,1023,Read chapter,Study,2025-02-01 17:46:00,40.5,Yes
4319,1022,Client report,Work,2025-01-12 14:40:00,35.2,Yes
4320,1015,Dishes,Chores,2025-07-23 11:13:00,43.4,No
4321,1035,Practice problems,Study,2025-03-09 12:27:00,12.8,Yes
4322,1043,Workout,Health,2025-04-16 14:16:00,27.6,Yes
4323,1032,Walk,Health,2025-02-19 08:53:00,38.9,No
4324,1003,Code review,Work ,2025-07-17 06:45:00,22.6,Yes
4325,1030,Team sync prep,Work,2025-06-13 21:54:00,53.7,Yes
4326,1020,Stretching,Health,2025-01-03 12:18:00,78.4,Yes
4327,1015,Pharmacy pickup,Errands,2025-06-23 12:33:00,32.0,Yes
4328,1008,Bank visit,Errands,2025-03-03 15:36:00,,Yes
4329,1015,Code review,work,2025-06-04 10:27:00,7.4,Yes
4330,1039,Grocery shopping,Chores,2025-01-02 12:03:00,11.8,Yes
4331,1000,Bank visit,Errands,2025-06-11 08:10:00,29.6,Yes
4332,1020,Post office,errand,2025-07-05 14:23:00,57.1,Yes
4333,1033,Client report,Work,2025-04-09 09:13:00,,Yes
4334,1010,Walk, health,2025-07-29 22:27:00,55.5,Yes
4335,1042,Meal prep,Health,2025-03-08 16:14:00,36.8,Yes
4336,1029,Meal prep,Health,2025-07-04 09:29:00,13.0,Yes
4337,1009,Budget review,Personal,2025-02-19 14:49:00,22.1,Yes
4338,1001,Flashcard review,Study,2025-06-13 17:40:00,23.1,Yes
4339,1027,Meal prep,Health,2025-04-11 20:07:00,71.1,Yes
4340,1027,Vacuuming,Chores,2025-06-27 06:53:00,12.4,Yes
4341,1022,Email cleanup,Work,2025-04-01 20:35:00,46.0,Yes
4342,1046,Read for fun,Personal ,2025-07-10 20:36:00,27.3,No
4343,1003,Vacuuming,Chores,2025-04-06 10:07:00,,No
4344,1015,Code review,Work,2025-04-14 14:05:00,40.5,Yes
4345,1022,Stretching, health,2025-01-24 13:12:00,18.4,Yes
4346,1042,Team sync prep,work,2025-03-28 15:35:00,37.2,Yes
4347,1012,Team sync prep,Work,2025-03-06 15:08:00,28.0,Yes
4348,1016,Practice problems,Study,2025-03-10 11:02:00,12.6,Yes
4349,1007,Laundry,Chores,2025-04-21 13:35:00,117.4,Yes
4350,1017,Sprint planning notes, Work,2025-06-10 21:10:00,18.2,Yes
4351,1018,Walk,Health,2025-02-16 16:41:00,35.4,Yes
4352,1043,Budget spreadsheet,Work,2025-03-22 06:06:00,9.9,Yes
4353,1032,Flashcard review,Study,2025-01-18 11:06:00,50.7,Yes
4354,1038,Dishes,Chores,2025-01-25 21:43:00,18.3,Yes
4355,1035,Read for fun,Personal,2025-06-06 14:31:00,9.6,Yes
4356,1024,Budget review,personal,2025-02-05 19:59:00,6.6,Yes
4357,1032,Meal prep,Health,2025-05-04 12:26:00,30.6,Yes
4358,1028,Stretching,Health,2025-01-16 15:36:00,46.2,Yes
4359,1011,Practice problems,Study,2025-04-09 11:48:00,4.5,Yes
4360,1041,Sprint planning notes,WORK,2025-05-13 09:54:00,8.0,Yes
4361,1037,Sprint planning notes,Work,2025-07-13 17:06:00,30.0,Yes
4362,1029,Essay draft,Study ,2025-05-18 07:32:00,24.5,No
4363,1024,Workout,Health,2025-02-14 14:03:00,16.3,No
4364,1045,Post office,Errands,2025-01-04 17:55:00,63.4,Yes
4365,1042,Walk,health,2025-07-18 17:54:00,,Yes
4366,1033,Practice problems,Study,2025-01-10 12:06:00,33.5,Yes
4367,1042,Team sync prep,Work ,2025-02-08 19:26:00,,Yes
4368,1026,Bank visit,Errands,2025-01-30 19:38:00,21.9,Yes
4369,1010,Essay draft,Study,2025-05-14 07:16:00,14.0,Yes
4370,1023,Meditation,Health,2025-02-03 18:11:00,10.3,Yes
4371,1022,Sprint planning notes, Work,2025-07-26 17:32:00,20.9,Yes
4372,1006,Vacuuming,Chores,2025-02-06 11:01:00,17.0,Yes
4373,1046,Car wash,Errands,2025-04-18 15:49:00,11.8,Yes
4374,1031,Team sync prep,Work,2025-01-22 13:15:00,29.7,Yes
4375,1027,Budget spreadsheet,work,2025-06-27 19:12:00,54.7,Yes
4376,1002,Dishes,Chores,2025-06-17 10:45:00,15.7,Yes
4377,1013,Practice problems,Study,2025-03-02 16:19:00,22.1,Yes
4378,1033,Online course module,Study,2025-02-04 12:27:00,41.6,Yes
4379,1003,Client report,Work,2025-02-01 12:51:00,17.8,Yes
4380,1044,Code review,Work,2025-04-08 09:06:00,44.7,Yes
4381,1044,Sprint planning notes,Work,2025-06-10 13:13:00,32.7,Yes
4382,1022,Grocery shopping,Chores,2025-03-17 17:52:00,20.0,Yes
4383,1044,Dishes,Chores,2025-01-21 16:51:00,26.4,Yes
4384,1042,Call family,PERSONAL,2025-05-30 06:58:00,39.2,Yes
4385,1020,Sprint planning notes,Work,2025-07-01 11:28:00,3.7,Yes
4386,1023,Client report,Work,2025-05-31 11:17:00,56.1,Yes
4387,1045,Call family,Personal,2025-01-13 21:17:00,2.4,Yes
4388,1012,Email cleanup,work,2025-03-23 12:26:00,42.0,Yes
4389,1045,Client report,Work,2025-06-23 16:07:00,4.1,Yes
4390,1014,Budget spreadsheet,work,2025-06-25 09:35:00,8.8,Yes
4391,1002,Budget spreadsheet,Work,2025-05-11 06:52:00,23.4,Yes
4392,1021,Bank visit,Errands ,2025-03-01 07:50:00,46.4,Yes
4393,1027,Team sync prep,Work,2025-05-14 11:34:00,168.0,No
4394,1048,Walk,Health ,2025-06-25 21:40:00,23.8,Yes
4395,1040,Meditation,Health,2025-01-21 12:49:00,14.2,Yes
4396,1030,Sprint planning notes,Work,2025-02-23 13:06:00,11.6,No
4397,1014,Client report,Work,2025-05-26 10:25:00,14.7,Yes
4398,1021,Grocery shopping,Chores,2025-04-26 06:21:00,18.9,Yes
4399,1025,Team sync prep,Work,2025-01-05 12:30:00,37.7,Yes
4400,1027,Budget spreadsheet,Work,2025-04-23 11:26:00,44.7,Yes
4401,1022,Call family,Personal,2025-06-16 17:17:00,6.3,Yes
4402,1046,Online course module,Study ,2025-05-23 07:34:00,32.4,Yes
4403,1013,Team sync prep,Work,2025-06-12 19:26:00,50.3,Yes
4404,1020,Tidy desk,Chores,2025-03-10 22:06:00,50.3,Yes
4405,1019,Online course module,Study,2025-01-21 12:46:00,67.0,Yes
4406,1030,Team sync prep,Work,2025-03-25 16:31:00,25.8,Yes
4407,1021,Journaling,Personal,2025-07-14 07:03:00,,Yes
4408,1002,Journaling,Personal,2025-03-21 18:16:00,97.2,Yes
4409,1034,Online course module,Study,2025-05-22 06:12:00,7.0,Yes
4410,1021,Meal prep,Health,2025-03-02 14:45:00,102.9,Yes
4411,1041,Laundry,Chores,2025-01-28 12:24:00,42.1,Yes
4412,1045,Client report,Work,2025-06-17 06:59:00,53.3,No
4413,1048,Tidy desk,Chores,2025-01-19 13:12:00,26.6,Yes
4414,1046,Code review,Work,2025-05-10 18:16:00,74.5,Yes
4415,1019,Email cleanup,Work,2025-06-29 08:48:00,75.7,Yes
4416,1021,Online course module,Study,2025-03-12 15:24:00,16.4,Yes
4417,1009,Dishes,Chores,2025-01-11 15:46:00,27.5,Yes
4418,1047,Budget spreadsheet,Work,2025-01-12 22:45:00,31.2,Yes
4419,1041,Code review,Work,2025-03-12 06:55:00,96.7,Yes
4420,1007,Client report,Work,2025-04-14 18:01:00,29.1,No
4421,1017,Code review,Work,2025-02-01 18:39:00,26.7,Yes
4422,1019,Pharmacy pickup,Errands,2025-01-06 13:00:00,17.0,Yes
4423,1044,Team sync prep,Work,2025-07-21 21:30:00,8.1,Yes
4424,1006,Budget spreadsheet,WORK,2025-07-14 19:07:00,46.5,Yes
4425,1029,Team sync prep,Work,2025-03-02 06:18:00,17.8,Yes
4426,1007,Practice problems,Study,2025-01-01 16:23:00,52.2,Yes
4427,1031,Client report,Work,2025-05-15 10:23:00,20.5,Yes
4428,1030,Budget review,Personal,2025-02-28 10:08:00,16.1,Yes
4429,1005,Workout,Health,2025-03-05 07:44:00,,Yes
4430,1038,Email cleanup,Work,2025-02-17 06:45:00,,Yes
4431,1044,Essay draft,Study,2025-02-09 06:45:00,23.3,Yes
4432,1042,Journaling,Personal,2025-02-11 07:44:00,52.3,Yes
4433,1026,Team sync prep, Work,2025-01-27 19:15:00,24.6,Yes
4434,1036,Budget spreadsheet,Work,2025-05-14 18:23:00,15.6,Yes
4435,1040,Meditation,Health,2025-05-02 15:28:00,15.8,Yes
4436,1022,Stretching,Health,2025-01-11 10:32:00,28.6,Yes
4437,1036,Tidy desk, Chores,2025-04-05 12:02:00,3.8,Yes
4438,1003,Laundry,Chores,2025-05-30 08:21:00,74.1,Yes
4439,1011,Dishes,Chores,2025-05-25 21:21:00,26.4,Yes
4440,1006,Code review,Work,2025-05-12 21:57:00,39.0,Yes
4441,1008,Bank visit,Errands,2025-01-06 06:58:00,21.9,No
4442,1045,Online course module,Study,2025-07-15 20:39:00,33.3,Yes
4443,1044,Read for fun,Personal,2025-06-03 09:45:00,8.9,Yes
4444,1007,Essay draft,study,2025-06-30 13:29:00,45.2,Yes
4445,1033,Essay draft,STUDY,2025-04-03 13:18:00,33.4,Yes
4446,1031,Vacuuming,Chores,2025-02-01 09:03:00,12.0,Yes
4447,1036,Dishes,Chores,2025-06-19 19:47:00,11.2,Yes
4448,1017,Journaling,Personal,2025-04-11 20:43:00,35.3,No
4449,1033,Email cleanup,Work,2025-05-15 08:33:00,32.0,Yes
4450,1036,Laundry,Chores,2025-07-17 21:28:00,56.5,Yes
4451,1017,Client report,,2025-01-05 17:46:00,44.7,Yes
4452,1009,Car wash,Errands,2025-04-19 15:03:00,8.2,Yes
4453,1045,Journaling,Personal,2025-05-19 14:25:00,16.5,Yes
4454,1043,Stretching,Health,2025-02-14 08:00:00,24.0,Yes
4455,1006,Budget review,Personal,2025-01-10 19:21:00,35.7,Yes
4456,1030,Tidy desk,Chores,2025-07-09 14:52:00,,No
4457,1034,Read chapter,Study,2025-04-06 16:01:00,11.0,Yes
4458,1010,Team sync prep,WORK,2025-05-26 20:18:00,22.6,No
4459,1011,Client report,work,2025-06-07 07:35:00,22.8,Yes
4460,1022,Code review,Work ,2025-02-28 17:22:00,47.4,Yes
4461,1020,Sprint planning notes, Work,2025-05-03 16:19:00,21.7,Yes
4462,1036,Walk,Health,2025-03-05 12:16:00,21.5,Yes
4463,1003,Journaling,Personal,2025-04-08 20:09:00,30.0,Yes
4464,1047,Sprint planning notes,Work,2025-06-18 06:16:00,36.7,Yes
4465,1049,Code review,Work,2025-07-29 12:17:00,23.2,No
4466,1031,Flashcard review,study,2025-01-26 09:13:00,23.0,No
4467,1001,Code review,Work,2025-06-02 10:46:00,36.7,Yes
4468,1014,Grocery shopping,Chores,2025-07-25 08:28:00,50.5,No
4469,1015,Bank visit,Errands ,2025-05-20 18:20:00,15.9,Yes
4470,1004,Meditation,health,2025-01-20 22:34:00,20.8,Yes
4471,1021,Practice problems,Study,2025-07-06 19:41:00,46.2,Yes
4472,1037,Sprint planning notes,Work,2025-05-28 22:02:00,50.5,Yes
4473,1049,Code review,Work,2025-07-15 12:59:00,15.8,Yes
4474,1007,Budget spreadsheet,Work,2025-06-28 11:21:00,25.1,Yes
4475,1019,Pharmacy pickup,Errands ,2025-05-31 06:55:00,7.3,Yes
4476,1024,Pharmacy pickup,Errands,2025-06-25 08:02:00,16.8,Yes
4477,1027,Code review,Work,2025-06-17 08:15:00,20.0,Yes
4478,1000,Team sync prep,Work,2025-02-27 15:31:00,5.2,No
4479,1014,Email cleanup,Work,2025-01-29 21:43:00,42.9,Yes
4480,1045,Code review,Work ,2025-03-21 07:42:00,39.1,No
4481,1002,Flashcard review,Study,2025-03-13 11:25:00,22.1,Yes
4482,1020,Pharmacy pickup,errand,2025-02-24 13:27:00,37.4,Yes
4483,1005,Car wash,Errands,2025-01-22 20:29:00,5.1,Yes
4484,1016,Read chapter,Study,2025-04-07 06:20:00,33.9,Yes
4485,1008,Budget review,Personal,2025-06-09 11:43:00,66.2,Yes
4486,1020,Meal prep,Health,2025-07-27 10:40:00,28.0,Yes
4487,1035,Vacuuming,Chores,2025-02-05 17:04:00,3.4,No
4488,1000,Stretching,Health,2025-05-25 06:13:00,3.1,Yes
4489,1025,Call family,PERSONAL,2025-07-25 14:09:00,20.6,Yes
4490,1021,Tidy desk, Chores,2025-03-29 19:54:00,21.5,Yes
4491,1008,Laundry,chores,2025-06-05 06:01:00,15.4,Yes
4492,1033,Budget review,Personal,2025-04-08 20:32:00,7.1,Yes
4493,1040,Online course module, study,2025-06-28 14:33:00,44.3,Yes
4494,1034,Flashcard review,Study,2025-03-07 12:30:00,21.8,Yes
4495,1030,Client report,Work,2025-03-29 11:40:00,,No
4496,1008,Email cleanup,Work,2025-03-25 12:02:00,31.0,Yes
4497,1037,Code review,Work,2025-04-08 22:25:00,41.2,Yes
4498,1012,Workout,Health,2025-03-14 20:38:00,,Yes
4499,1040,Dishes,,2025-04-17 18:04:00,6.7,Yes
4500,1007,Bank visit,Errands,2025-06-18 21:54:00,7.4,No
4501,1020,Flashcard review,Study,2025-01-27 10:17:00,36.3,Yes
4502,1002,Read for fun,Personal,2025-04-27 08:21:00,80.2,Yes
4503,1048,Grocery shopping,Chores,2025-03-28 15:44:00,8.6,Yes
4504,1037,Client report,Work,2025-02-24 11:21:00,12.0,Yes
4505,1001,Code review,Work,2025-05-30 07:34:00,30.0,Yes
4506,1008,Meditation, health,2025-02-14 22:44:00,20.9,Yes
4507,1007,Car wash,,2025-01-04 11:24:00,7.7,Yes
4508,1022,Online course module,Study,2025-02-01 17:38:00,13.5,Yes
4509,1027,Essay draft,study,2025-05-19 06:43:00,21.7,Yes
4510,1031,Pharmacy pickup,Errands,2025-01-02 20:57:00,37.8,Yes
4511,1015,Post office,Errands ,2025-04-03 06:20:00,10.7,Yes
4512,1006,Budget spreadsheet,Work ,2025-07-04 09:33:00,35.8,Yes
4513,1015,Practice problems,Study,2025-07-21 16:42:00,40.5,Yes
4514,1011,Email cleanup,WORK,2025-02-28 14:23:00,8.9,Yes
4515,1029,Pharmacy pickup, errands,2025-06-14 11:08:00,14.0,Yes
4516,1017,Stretching,Health,2025-03-09 20:32:00,50.0,Yes
4517,1035,Workout,Health,2025-07-29 13:02:00,21.2,Yes
4518,1030,Car wash,Errands,2025-05-15 17:27:00,24.8,Yes
4519,1038,Online course module,Study,2025-06-19 18:57:00,45.8,Yes
4520,1048,Car wash,Errands,2025-01-12 06:52:00,39.7,Yes
4521,1011,Budget spreadsheet,WORK,2025-07-23 17:15:00,16.0,Yes
4522,1016,Walk,Health,2025-06-11 12:56:00,13.1,Yes
4523,1005,Dishes,Chores,2025-05-27 08:38:00,26.7,Yes
4524,1001,Read chapter, study,2025-02-06 22:14:00,6.3,Yes
4525,1017,Laundry,Chores,2025-06-13 16:11:00,33.3,Yes
4526,1047,Budget spreadsheet,Work,2025-01-29 15:39:00,5.1,Yes
4527,1032,Read chapter,Study,2025-06-16 10:32:00,65.7,Yes
4528,1024,Practice problems,Study,2025-03-22 11:02:00,83.7,Yes
4529,1005,Bank visit,Errands,2025-03-16 11:21:00,37.7,Yes
4530,1010,Budget spreadsheet,Work,2025-04-24 18:57:00,50.1,Yes
4531,1039,Car wash,Errands,2025-06-11 09:49:00,20.1,Yes
4532,1037,Read for fun,Personal ,2025-04-26 11:06:00,71.2,Yes
4533,1014,Sprint planning notes,Work,2025-04-18 18:00:00,40.7,Yes
4534,1038,Vacuuming,Chores,2025-06-11 22:07:00,9.0,Yes
4535,1016,Workout,Health,2025-02-13 08:14:00,15.6,Yes
4536,1029,Workout,Health ,2025-04-17 12:27:00,29.3,Yes
4537,1016,Dishes,Chores,2025-05-03 15:50:00,20.6,Yes
4538,1042,Email cleanup,Work,2025-02-24 13:50:00,40.6,Yes
4539,1007,Journaling,Personal,2025-01-06 21:21:00,5.8,Yes
4540,1027,Vacuuming,Chores,2025-01-26 18:06:00,16.2,Yes
4541,1020,Budget spreadsheet,Work,2025-01-23 19:03:00,9.6,Yes
4542,1011,Code review, Work,2025-02-20 16:41:00,57.9,Yes
4543,1018,Online course module,Study,2025-02-02 18:14:00,47.6,Yes
4544,1004,Meal prep,Health,2025-07-15 21:14:00,26.3,Yes
4545,1032,Grocery shopping,Chores,2025-02-07 07:33:00,,Yes
4546,1007,Walk,health,2025-06-28 22:10:00,10.1,Yes
4547,1035,Call family,Personal,2025-03-20 18:52:00,26.6,No
4548,1022,Code review,Work,2025-03-19 16:50:00,31.9,Yes
4549,1004,Grocery shopping,Chores,2025-03-26 14:06:00,26.6,Yes
4550,1031,Walk,Health,2025-05-04 21:45:00,327.2,Yes
4551,1014,Meal prep, health,2025-06-04 06:45:00,40.0,Yes
4552,1004,Pharmacy pickup,errand,2025-07-12 13:08:00,21.7,Yes
4553,1001,Meal prep,,2025-01-07 22:24:00,8.7,Yes
4554,1008,Budget spreadsheet,Work,2025-01-19 07:15:00,56.5,Yes
4555,1001,Meditation,Health,2025-07-15 06:05:00,23.6,Yes
4556,1031,Code review,Work,2025-02-15 09:27:00,9.3,Yes
4557,1046,Journaling,Personal,2025-06-08 22:39:00,62.0,No
4558,1008,Vacuuming,Chores,2025-03-11 22:43:00,77.0,Yes
4559,1033,Journaling,Personal,2025-07-26 22:10:00,14.5,No
4560,1011,Flashcard review,Study,2025-05-21 09:55:00,47.7,Yes
4561,1025,Car wash,Errands,2025-01-12 10:42:00,5.1,Yes
4562,1010,Walk,Health ,2025-07-14 09:05:00,13.7,Yes
4563,1019,Email cleanup,Work,2025-06-12 19:56:00,15.1,Yes
4564,1024,Walk,Health,2025-05-24 07:42:00,12.1,Yes
4565,1011,Read chapter,Study,2025-03-09 06:07:00,23.5,Yes
4566,1048,Vacuuming,,2025-03-02 21:41:00,21.9,Yes
4567,1020,Budget spreadsheet,Work,2025-05-15 15:48:00,21.5,Yes
4568,1035,Practice problems,Study,2025-06-22 21:20:00,34.0,Yes
4569,1003,Vacuuming,chores,2025-07-08 17:12:00,22.2,Yes
4570,1013,Read chapter,Study,2025-03-17 07:20:00,29.3,Yes
4571,1039,Meditation,Health,2025-03-17 06:50:00,17.2,Yes
4572,1035,Sprint planning notes,Work,2025-06-06 16:36:00,181.2,Yes
4573,1025,Call family,personal,2025-03-11 13:18:00,556.0,No
4574,1021,Client report,Work,2025-06-13 13:39:00,21.0,Yes
4575,1021,Laundry,Chores,2025-07-14 17:38:00,52.9,Yes
4576,1027,Meditation,Health,2025-04-28 17:15:00,33.9,Yes
4577,1002,Practice problems,Study ,2025-04-27 15:44:00,10.3,No
4578,1037,Client report,Work,2025-01-15 13:16:00,38.1,Yes
4579,1041,Essay draft,STUDY,2025-04-19 08:53:00,57.7,Yes
4580,1046,Practice problems,Study,2025-02-16 07:27:00,92.2,Yes
4581,1048,Sprint planning notes,Work,2025-05-26 10:04:00,25.5,Yes
4582,1045,Dishes,,2025-03-24 11:58:00,10.7,Yes
4583,1012,Read for fun,personal,2025-06-17 12:39:00,25.8,Yes
4584,1034,Pharmacy pickup,Errands,2025-06-05 07:07:00,23.6,Yes
4585,1048,Read chapter,Study,2025-05-29 20:23:00,,Yes
4586,1028,Online course module,Study ,2025-04-06 12:13:00,62.6,Yes
4587,1015,Budget review,Personal,2025-04-11 19:59:00,3.2,Yes
4588,1012,Code review,Work,2025-05-30 17:01:00,,Yes
