task_id,user_id,task_name,category,timestamp,duration_minutes,completed,day_of_week,hour
4832,1032,Sprint planning notes,Work,2025-02-17 10:10:00,38.6,No,Monday,10
4833,1035,Stretching,Health,2025-02-07 07:43:00,40.5,Yes,Friday,7
4834,1024,Email cleanup,Work,2025-02-05 09:26:00,48.0,Yes,Wednesday,9
4835,1009,Call family,Personal,2025-04-19 17:17:00,3.5,Yes,Saturday,17
4836,1004,Dishes,Chores,2025-01-06 21:50:00,57.3,Yes,Monday,21
4837,1033,Flashcard review,Study,2025-06-07 18:25:00,9.1,Yes,Saturday,18
4838,1020,Walk,Health,2025-02-02 16:11:00,19.6,Yes,Sunday,16
4839,1031,Dishes,Chores,2025-04-15 22:36:00,31.2,Yes,Tuesday,22
4840,1031,Vacuuming,Chores,2025-04-02 06:15:00,37.4,No,Wednesday,6
4841,1041,Team sync prep,Work,2025-02-13 10:40:00,29.05,Yes,Thursday,10
4842,1012,Code review,Work,2025-01-23 07:34:00,14.8,No,Thursday,7
4843,1002,Tidy desk,Chores,2025-07-16 16:19:00,11.0,No,Wednesday,16
4844,1036,Meal prep,Health,2025-03-15 17:52:00,35.6,Yes,Saturday,17
4845,1008,Sprint planning notes,Work,2025-05-10 10:06:00,29.2,Yes,Saturday,10
4846,1022,Practice problems,Study,2025-01-01 18:48:00,22.4,Yes,Wednesday,18
4847,1029,Email cleanup,Work,2025-05-09 09:48:00,15.9,Yes,Friday,9
4848,1024,Car wash,Errands,2025-03-13 15:42:00,13.8,Yes,Thursday,15
4849,1040,Dishes,Chores,2025-04-11 19:49:00,14.8,Yes,Friday,19
4850,1010,Team sync prep,Work,2025-02-03 12:38:00,4.4,Yes,Monday,12
4851,1021,Bank visit,Errands,2025-05-02 14:17:00,35.8,Yes,Friday,14
4852,1037,Online course module,Study,2025-01-07 20:12:00,27.6,Yes,Tuesday,20
4853,1020,Pharmacy pickup,Errands,2025-02-14 10:08:00,29.7,Yes,Friday,10
4854,1035,Client report,Uncategorized,2025-01-07 10:31:00,10.5,Yes,Tuesday,10
4855,1027,Read chapter,Study,2025-02-01 15:10:00,28.0,Yes,Saturday,15
4856,1019,Dishes,Chores,2025-07-08 14:47:00,29.8,No,Tuesday,14
4857,1015,Sprint planning notes,Work,2025-03-21 09:15:00,52.8,Yes,Friday,9
4858,1018,Email cleanup,Work,2025-03-15 18:07:00,12.8,Yes,Saturday,18
4859,1015,Budget spreadsheet,Work,2025-03-24 18:25:00,47.2,Yes,Monday,18
4860,1013,Read for fun,Personal,2025-01-03 18:19:00,28.7,No,Friday,18
4861,1045,Meditation,Health,2025-03-28 20:56:00,15.5,Yes,Friday,20
4862,1034,Online course module,Study,2025-06-23 10:30:00,29.6,Yes,Monday,10
4864,1020,Tidy desk,Chores,2025-07-22 12:31:00,32.7,Yes,Tuesday,12
4865,1006,Tidy desk,Chores,2025-05-10 19:35:00,48.7,Yes,Saturday,19
4866,1014,Read chapter,Study,2025-02-12 15:21:00,4.4,Yes,Wednesday,15
4867,1014,Code review,Work,2025-06-08 16:14:00,60.6,Yes,Sunday,16
4868,1033,Stretching,Health,2025-05-25 21:33:00,23.2,Yes,Sunday,21
4869,1028,Laundry,Chores,2025-02-20 18:46:00,22.2,Yes,Thursday,18
4870,1026,Essay draft,Study,2025-04-10 15:49:00,54.9,Yes,Thursday,15
4871,1001,Sprint planning notes,Work,2025-04-20 15:44:00,14.8,Yes,Sunday,15
4872,1024,Walk,Health,2025-01-31 14:21:00,50.4,Yes,Friday,14
4873,1044,Tidy desk,Chores,2025-07-18 17:39:00,42.3,Yes,Friday,17
4874,1038,Team sync prep,Work,2025-06-10 07:00:00,26.1,Yes,Tuesday,7
4875,1001,Sprint planning notes,Work,2025-02-20 20:52:00,45.3,Yes,Thursday,20
4876,1043,Vacuuming,Chores,2025-01-21 06:14:00,34.1,Yes,Tuesday,6
4877,1048,Meal prep,Health,2025-07-27 09:58:00,68.2,Yes,Sunday,9
4878,1039,Sprint planning notes,Work,2025-03-18 08:29:00,8.7,Yes,Tuesday,8
4879,1015,Code review,Uncategorized,2025-06-14 13:49:00,16.2,Yes,Saturday,13
4880,1024,Read for fun,Personal,2025-02-08 08:52:00,37.5,Yes,Saturday,8
4881,1018,Laundry,Chores,2025-07-29 12:32:00,16.2,No,Tuesday,12
4882,1024,Laundry,Chores,2025-03-30 08:07:00,12.0,Yes,Sunday,8
4883,1010,Flashcard review,Study,2025-07-23 07:59:00,88.4,Yes,Wednesday,7
4884,1039,Sprint planning notes,Work,2025-06-17 11:13:00,45.1,Yes,Tuesday,11
4885,1018,Post office,Errand,2025-02-11 19:47:00,4.8,No,Tuesday,19
4886,1003,Read chapter,Study,2025-03-29 09:06:00,6.8,No,Saturday,9
4887,1002,Flashcard review,Study,2025-07-13 07:45:00,10.3,Yes,Sunday,7
4888,1029,Budget spreadsheet,Uncategorized,2025-02-02 16:39:00,17.6,Yes,Sunday,16
4889,1034,Post office,Errands,2025-05-05 21:13:00,11.9,No,Monday,21
4890,1045,Vacuuming,Uncategorized,2025-07-28 15:51:00,22.4,Yes,Monday,15
4891,1044,Essay draft,Study,2025-02-27 06:17:00,11.8,Yes,Thursday,6
4892,1018,Budget review,Personal,2025-04-02 11:59:00,6.6,Yes,Wednesday,11
4893,1023,Stretching,Health,2025-07-21 11:36:00,81.3,Yes,Monday,11
4894,1021,Pharmacy pickup,Errands,2025-02-24 20:06:00,46.9,Yes,Monday,20
4895,1026,Email cleanup,Work,2025-06-11 08:33:00,73.8,Yes,Wednesday,8
4896,1013,Email cleanup,Work,2025-03-23 13:59:00,34.1,Yes,Sunday,13
4897,1011,Flashcard review,Study,2025-06-29 17:35:00,90.3,Yes,Sunday,17
4898,1034,Team sync prep,Work,2025-07-11 07:12:00,28.8,Yes,Friday,7
4899,1043,Team sync prep,Work,2025-06-29 09:54:00,44.1,Yes,Sunday,9
4900,1003,Email cleanup,Work,2025-02-01 11:50:00,31.3,Yes,Saturday,11
4901,1041,Car wash,Errands,2025-03-09 21:45:00,34.2,Yes,Sunday,21
4902,1028,Email cleanup,Work,2025-04-22 18:30:00,17.0,No,Tuesday,18
4903,1009,Stretching,Health,2025-01-07 14:08:00,85.1,Yes,Tuesday,14
4904,1023,Sprint planning notes,Work,2025-06-13 08:37:00,29.05,Yes,Friday,8
4905,1011,Workout,Health,2025-05-20 09:32:00,12.4,Yes,Tuesday,9
4906,1012,Pharmacy pickup,Errands,2025-06-20 06:26:00,25.7,Yes,Friday,6
4907,1009,Stretching,Health,2025-07-21 07:02:00,47.1,Yes,Monday,7
4908,1010,Team sync prep,Work,2025-02-20 07:09:00,15.1,Yes,Thursday,7
4909,1008,Call family,Personal,2025-05-07 10:19:00,18.3,Yes,Wednesday,10
4910,1036,Practice problems,Study,2025-07-15 10:18:00,58.2,Yes,Tuesday,10
4911,1028,Meditation,Health,2025-02-07 12:08:00,35.1,Yes,Friday,12
4912,1042,Sprint planning notes,Work,2025-03-23 15:39:00,14.5,Yes,Sunday,15
4913,1038,Meditation,Health,2025-02-01 20:36:00,43.0,Yes,Saturday,20
4914,1042,Post office,Errands,2025-05-13 16:32:00,12.8,Yes,Tuesday,16
4915,1044,Budget review,Personal,2025-05-27 15:53:00,29.0,Yes,Tuesday,15
4916,1008,Meditation,Health,2025-02-01 08:53:00,76.6,Yes,Saturday,8
4917,1011,Grocery shopping,Uncategorized,2025-02-16 10:16:00,19.1,Yes,Sunday,10
4918,1011,Email cleanup,Work,2025-07-19 11:44:00,16.8,Yes,Saturday,11
4919,1023,Meditation,Health,2025-05-07 14:01:00,51.0,Yes,Wednesday,14
4920,1004,Practice problems,Study,2025-05-11 16:04:00,29.6,Yes,Sunday,16
4921,1009,Code review,Uncategorized,2025-07-08 14:34:00,51.3,No,Tuesday,14
4922,1026,Car wash,Errands,2025-06-24 11:46:00,51.1,Yes,Tuesday,11
4923,1012,Pharmacy pickup,Errands,2025-03-28 20:56:00,4.5,Yes,Friday,20
4924,1030,Email cleanup,Work,2025-06-08 21:24:00,28.1,Yes,Sunday,21
4925,1042,Budget review,Personal,2025-02-07 14:11:00,69.2,No,Friday,14
4926,1003,Walk,Health,2025-06-10 07:19:00,25.9,Yes,Tuesday,7
4927,1020,Practice problems,Study,2025-01-24 14:37:00,10.5,Yes,Friday,14
4930,1048,Tidy desk,Chores,2025-02-08 13:22:00,13.6,Yes,Saturday,13
4931,1015,Code review,Work,2025-05-17 17:05:00,8.7,Yes,Saturday,17
4932,1012,Workout,Health,2025-05-25 22:48:00,38.1,Yes,Sunday,22
4933,1029,Bank visit,Errand,2025-03-16 18:11:00,13.0,Yes,Sunday,18
4934,1026,Email cleanup,Work,2025-02-01 19:01:00,55.0,Yes,Saturday,19
4935,1000,Walk,Health,2025-03-31 19:54:00,34.8,Yes,Monday,19
4936,1005,Sprint planning notes,Work,2025-01-23 19:11:00,49.4,Yes,Thursday,19
4937,1047,Email cleanup,Work,2025-03-29 14:47:00,34.5,Yes,Saturday,14
4938,1022,Budget spreadsheet,Uncategorized,2025-02-20 09:17:00,30.799999999999997,Yes,Thursday,9
4939,1010,Stretching,Health,2025-01-10 22:00:00,9.7,Yes,Friday,22
4940,1030,Stretching,Health,2025-02-22 13:02:00,47.8,Yes,Saturday,13
4941,1032,Flashcard review,Study,2025-04-19 16:29:00,15.8,Yes,Saturday,16
4942,1035,Code review,Work,2025-07-20 18:14:00,64.7,Yes,Sunday,18
4943,1048,Tidy desk,Chores,2025-02-21 19:32:00,95.7,Yes,Friday,19
4944,1005,Journaling,Personal,2025-07-15 13:44:00,29.0,No,Tuesday,13
4945,1047,Laundry,Chores,2025-03-05 14:09:00,16.5,Yes,Wednesday,14
4946,1000,Workout,Health,2025-05-13 16:20:00,15.1,No,Tuesday,16
4947,1020,Team sync prep,Work,2025-04-06 22:53:00,21.2,No,Sunday,22
4948,1027,Sprint planning notes,Work,2025-01-25 21:19:00,27.4,Yes,Saturday,21
4949,1012,Code review,Work,2025-03-18 18:02:00,45.5,Yes,Tuesday,18
4950,1016,Pharmacy pickup,Errands,2025-01-30 10:09:00,74.6,Yes,Thursday,10
4951,1017,Car wash,Errands,2025-06-08 11:31:00,13.4,No,Sunday,11
4952,1048,Walk,Health,2025-04-16 13:57:00,36.7,Yes,Wednesday,13
4953,1016,Stretching,Health,2025-05-12 06:56:00,37.2,Yes,Monday,6
4954,1029,Essay draft,Study,2025-03-29 14:02:00,18.3,Yes,Saturday,14
4955,1043,Post office,Errand,2025-07-20 11:18:00,42.8,No,Sunday,11
4956,1035,Client report,Work,2025-03-23 06:27:00,29.05,Yes,Sunday,6
4957,1019,Pharmacy pickup,Errands,2025-01-29 07:51:00,17.2,Yes,Wednesday,7
4958,1030,Team sync prep,Work,2025-05-12 16:09:00,56.0,No,Monday,16
4959,1038,Post office,Errands,2025-03-21 15:22:00,33.9,Yes,Friday,15
4960,1020,Laundry,Chores,2025-02-01 22:05:00,37.9,Yes,Saturday,22
4961,1040,Client report,Work,2025-04-04 07:09:00,31.2,Yes,Friday,7
4962,1008,Budget spreadsheet,Work,2025-02-11 21:46:00,29.05,Yes,Tuesday,21
4963,1012,Dishes,Chores,2025-06-08 10:42:00,31.9,Yes,Sunday,10
4964,1049,Email cleanup,Work,2025-01-04 19:45:00,24.9,Yes,Saturday,19
4965,1001,Flashcard review,Study,2025-05-19 15:44:00,17.0,No,Monday,15
4966,1025,Stretching,Health,2025-01-11 18:02:00,9.6,Yes,Saturday,18
4967,1026,Dishes,Chores,2025-03-02 15:28:00,5.3,Yes,Sunday,15
4968,1034,Read for fun,Personal,2025-01-28 11:18:00,22.5,Yes,Tuesday,11
4969,1022,Post office,Errands,2025-01-13 17:59:00,28.1,Yes,Monday,17
4970,1035,Code review,Work,2025-06-05 14:05:00,26.4,Yes,Thursday,14
4971,1018,Grocery shopping,Chores,2025-07-15 16:33:00,23.6,Yes,Tuesday,16
4972,1017,Email cleanup,Work,2025-07-19 08:07:00,42.1,Yes,Saturday,8
4973,1045,Meal prep,Health,2025-01-08 21:09:00,28.5,No,Wednesday,21
4974,1006,Grocery shopping,Chores,2025-01-25 13:13:00,40.9,Yes,Saturday,13
4975,1044,Practice problems,Study,2025-05-19 09:09:00,29.5,No,Monday,9
4976,1035,Practice problems,Study,2025-07-26 11:53:00,9.3,Yes,Saturday,11
4977,1017,Meal prep,Health,2025-04-11 18:09:00,68.7,Yes,Friday,18
4978,1021,Workout,Health,2025-03-08 22:08:00,28.4,Yes,Saturday,22
4979,1032,Workout,Health,2025-02-11 15:41:00,25.6,Yes,Tuesday,15
4980,1023,Essay draft,Study,2025-06-04 14:02:00,3.7,Yes,Wednesday,14
4981,1020,Read chapter,Study,2025-05-25 15:27:00,8.1,Yes,Sunday,15
4982,1010,Flashcard review,Study,2025-01-24 10:03:00,12.0,Yes,Friday,10
4983,1022,Pharmacy pickup,Errands,2025-04-30 19:32:00,21.7,Yes,Wednesday,19
4984,1000,Tidy desk,Chores,2025-05-04 07:46:00,18.7,Yes,Sunday,7
4985,1036,Post office,Errands,2025-03-09 21:11:00,24.5,Yes,Sunday,21
4986,1046,Read for fun,Personal,2025-04-15 09:34:00,21.4,Yes,Tuesday,9
4987,1005,Walk,Health,2025-02-25 12:00:00,64.1,Yes,Tuesday,12
4988,1044,Team sync prep,Work,2025-06-29 15:55:00,24.0,Yes,Sunday,15
4989,1030,Email cleanup,Work,2025-02-21 14:12:00,48.3,Yes,Friday,14
4990,1010,Pharmacy pickup,Errands,2025-06-08 18:37:00,9.2,Yes,Sunday,18
4991,1021,Read chapter,Study,2025-03-04 06:46:00,31.8,Yes,Tuesday,6
4992,1044,Client report,Work,2025-02-04 18:37:00,39.1,No,Tuesday,18
4993,1012,Call family,Personal,2025-05-11 19:19:00,81.0,Yes,Sunday,19
4994,1017,Practice problems,Study,2025-05-12 08:43:00,13.0,Yes,Monday,8
4997,1005,Sprint planning notes,Uncategorized,2025-04-23 15:30:00,26.3,Yes,Wednesday,15
4998,1006,Read for fun,Personal,2025-07-24 11:53:00,79.8,Yes,Thursday,11
4999,1008,Read chapter,Study,2025-02-27 06:22:00,20.1,Yes,Thursday,6
5000,1033,Meal prep,Health,2025-03-09 16:27:00,13.9,Yes,Sunday,16
5001,1012,Email cleanup,Work,2025-01-11 08:15:00,14.3,Yes,Saturday,8
5002,1040,Walk,Health,2025-02-28 22:20:00,71.7,Yes,Friday,22
5003,1015,Dishes,Chores,2025-01-07 19:39:00,14.0,Yes,Tuesday,19
5004,1000,Vacuuming,Chores,2025-06-18 19:13:00,10.6,Yes,Wednesday,19
5005,1017,Meal prep,Health,2025-07-28 15:00:00,17.1,Yes,Monday,15
5006,1042,Meal prep,Health,2025-06-04 15:30:00,16.1,Yes,Wednesday,15
5007,1039,Stretching,Health,2025-02-04 15:43:00,23.6,No,Tuesday,15
5008,1044,Client report,Work,2025-02-23 22:26:00,25.0,Yes,Sunday,22
5009,1030,Team sync prep,Work,2025-02-21 18:24:00,46.8,Yes,Friday,18
5010,1046,Email cleanup,Work,2025-05-11 16:17:00,25.2,Yes,Sunday,16
5011,1049,Essay draft,Study,2025-07-18 20:46:00,15.5,No,Friday,20
5012,1027,Flashcard review,Study,2025-01-08 11:47:00,29.3,Yes,Wednesday,11
5013,1010,Essay draft,Study,2025-03-14 10:16:00,29.7,Yes,Friday,10
5014,1023,Stretching,Health,2025-06-01 21:43:00,18.7,Yes,Sunday,21
5015,1026,Budget spreadsheet,Work,2025-01-13 07:12:00,45.5,Yes,Monday,7
5016,1043,Practice problems,Study,2025-01-16 08:39:00,11.0,Yes,Thursday,8
5017,1045,Budget spreadsheet,Work,2025-05-07 13:45:00,45.7,Yes,Wednesday,13
5018,1042,Stretching,Health,2025-06-22 17:34:00,75.4,Yes,Sunday,17
5019,1003,Email cleanup,Uncategorized,2025-07-28 21:15:00,67.3,Yes,Monday,21
5020,1005,Client report,Work,2025-04-23 15:21:00,18.1,Yes,Wednesday,15
5021,1005,Essay draft,Uncategorized,2025-06-17 19:45:00,63.4,Yes,Tuesday,19
5022,1043,Laundry,Chores,2025-03-10 19:30:00,38.2,Yes,Monday,19
5023,1044,Stretching,Health,2025-05-26 22:54:00,16.2,Yes,Monday,22
5024,1019,Workout,Health,2025-02-18 16:08:00,17.6,Yes,Tuesday,16
5025,1044,Online course module,Study,2025-01-25 18:03:00,32.8,Yes,Saturday,18
5026,1048,Tidy desk,Chores,2025-06-19 16:35:00,27.5,Yes,Thursday,16
5027,1037,Vacuuming,Chores,2025-03-01 14:19:00,37.6,Yes,Saturday,14
5028,1029,Client report,Work,2025-03-19 19:39:00,34.6,Yes,Wednesday,19
5029,1030,Code review,Work,2025-03-10 18:22:00,57.8,Yes,Monday,18
5031,1023,Dishes,Chores,2025-04-14 22:22:00,35.1,Yes,Monday,22
5032,1019,Stretching,Health,2025-07-11 10:19:00,20.3,Yes,Friday,10
5033,1005,Walk,Health,2025-03-19 06:22:00,27.1,Yes,Wednesday,6
5034,1015,Post office,Uncategorized,2025-04-07 08:58:00,24.2,Yes,Monday,8
5035,1035,Budget review,Personal,2025-06-25 17:31:00,39.6,Yes,Wednesday,17
5036,1002,Budget review,Personal,2025-04-20 19:31:00,27.2,Yes,Sunday,19
5038,1046,Laundry,Chore,2025-06-02 19:05:00,68.1,Yes,Monday,19
5039,1009,Code review,Work,2025-06-30 11:15:00,30.4,Yes,Monday,11
5040,1018,Bank visit,Uncategorized,2025-02-24 09:11:00,6.1,No,Monday,9
5041,1016,Team sync prep,Work,2025-07-23 13:11:00,39.9,Yes,Wednesday,13
5042,1025,Read chapter,Study,2025-06-04 16:47:00,55.0,Yes,Wednesday,16
5043,1042,Sprint planning notes,Work,2025-06-26 17:31:00,14.8,No,Thursday,17
5044,1029,Tidy desk,Chores,2025-06-24 12:05:00,29.8,Yes,Tuesday,12
5045,1019,Flashcard review,Study,2025-07-03 17:43:00,30.7,Yes,Thursday,17
5046,1005,Bank visit,Errands,2025-07-17 13:37:00,28.6,Yes,Thursday,13
5047,1022,Walk,Health,2025-07-04 19:12:00,30.3,Yes,Friday,19
5048,1034,Car wash,Errand,2025-06-09 15:12:00,26.2,Yes,Monday,15
5049,1035,Sprint planning notes,Work,2025-06-11 13:52:00,13.9,Yes,Wednesday,13
5050,1006,Read chapter,Study,2025-06-16 12:12:00,38.0,Yes,Monday,12
5051,1016,Essay draft,Study,2025-01-27 21:11:00,17.6,Yes,Monday,21
5052,1011,Client report,Work,2025-01-17 19:22:00,29.05,Yes,Friday,19
5053,1033,Client report,Work,2025-04-11 17:54:00,28.0,Yes,Friday,17
5055,1048,Dishes,Chores,2025-01-05 18:21:00,66.7,Yes,Sunday,18
5056,1018,Grocery shopping,Uncategorized,2025-05-01 11:57:00,14.7,Yes,Thursday,11
5057,1018,Sprint planning notes,Work,2025-05-16 21:02:00,49.8,Yes,Friday,21
5058,1017,Dishes,Chores,2025-03-17 11:27:00,44.9,Yes,Monday,11
5059,1008,Car wash,Errands,2025-04-10 09:16:00,30.3,Yes,Thursday,9
5060,1027,Post office,Errands,2025-06-17 12:04:00,38.8,Yes,Tuesday,12
5061,1033,Essay draft,Study,2025-06-26 08:06:00,53.2,Yes,Thursday,8
5062,1025,Sprint planning notes,Work,2025-06-04 18:11:00,14.6,Yes,Wednesday,18
5063,1005,Budget spreadsheet,Work,2025-03-30 17:39:00,26.8,Yes,Sunday,17
5064,1037,Workout,Health,2025-07-23 06:30:00,28.4,No,Wednesday,6
5065,1028,Budget review,Personal,2025-02-08 22:53:00,52.2,No,Saturday,22
5066,1035,Flashcard review,Study,2025-04-22 14:18:00,30.5,Yes,Tuesday,14
5067,1038,Laundry,Chores,2025-07-16 16:10:00,23.5,Yes,Wednesday,16
5068,1048,Sprint planning notes,Work,2025-06-29 13:59:00,52.3,Yes,Sunday,13
5069,1000,Stretching,Health,2025-06-28 11:09:00,7.5,Yes,Saturday,11
5070,1038,Budget review,Personal,2025-04-12 08:54:00,32.2,Yes,Saturday,8
5071,1039,Tidy desk,Chores,2025-04-05 22:37:00,85.5,Yes,Saturday,22
5072,1016,Walk,Health,2025-05-10 10:02:00,6.9,Yes,Saturday,10
5073,1017,Budget spreadsheet,Work,2025-04-09 06:24:00,20.5,Yes,Wednesday,6
5074,1041,Team sync prep,Work,2025-06-30 20:22:00,40.9,Yes,Monday,20
5075,1001,Laundry,Chore,2025-07-24 10:18:00,12.6,Yes,Thursday,10
5076,1013,Workout,Health,2025-06-28 12:48:00,6.2,Yes,Saturday,12
5077,1036,Meditation,Health,2025-04-07 09:51:00,38.6,Yes,Monday,9
5078,1045,Code review,Work,2025-03-26 12:19:00,36.8,Yes,Wednesday,12
5079,1006,Workout,Health,2025-03-14 06:19:00,11.1,Yes,Friday,6
5080,1035,Post office,Errands,2025-04-09 19:19:00,59.1,Yes,Wednesday,19
5081,1017,Code review,Work,2025-07-19 09:22:00,21.7,Yes,Saturday,9
5082,1021,Flashcard review,Study,2025-01-01 10:33:00,39.6,Yes,Wednesday,10
5083,1019,Budget spreadsheet,Work,2025-05-23 13:21:00,37.7,Yes,Friday,13
5084,1030,Dishes,Chores,2025-06-04 22:27:00,13.5,Yes,Wednesday,22
5085,1018,Budget review,Personal,2025-03-24 16:22:00,29.0,Yes,Monday,16
5086,1026,Read chapter,Study,2025-05-23 22:17:00,32.9,Yes,Friday,22
5087,1017,Online course module,Study,2025-01-05 21:47:00,13.0,Yes,Sunday,21
5088,1036,Code review,Work,2025-07-24 07:52:00,54.5,Yes,Thursday,7
5089,1043,Budget spreadsheet,Work,2025-04-10 09:03:00,83.5,Yes,Thursday,9
5090,1041,Call family,Personal,2025-07-17 08:07:00,21.6,Yes,Thursday,8
5091,1021,Walk,Health,2025-05-31 20:16:00,38.5,Yes,Saturday,20
5092,1037,Meal prep,Health,2025-07-06 16:09:00,21.4,Yes,Sunday,16
5093,1026,Walk,Health,2025-04-21 17:19:00,36.0,Yes,Monday,17
5094,1031,Flashcard review,Study,2025-01-18 16:03:00,18.1,Yes,Saturday,16
5095,1034,Grocery shopping,Chores,2025-07-14 19:26:00,30.0,Yes,Monday,19
5096,1009,Meditation,Health,2025-06-23 14:32:00,29.5,Yes,Monday,14
5097,1040,Tidy desk,Chores,2025-02-06 13:58:00,29.8,Yes,Thursday,13
5098,1008,Budget review,Personal,2025-07-23 11:28:00,50.6,Yes,Wednesday,11
5099,1026,Sprint planning notes,Work,2025-04-21 09:07:00,58.7,Yes,Monday,9
5100,1017,Flashcard review,Study,2025-03-28 16:38:00,66.4,Yes,Friday,16
5102,1032,Essay draft,Study,2025-07-27 06:02:00,60.2,Yes,Sunday,6
5103,1023,Flashcard review,Study,2025-04-02 06:21:00,77.4,Yes,Wednesday,6
5104,1005,Stretching,Health,2025-07-25 10:03:00,42.3,Yes,Friday,10
5105,1047,Code review,Work,2025-07-05 16:13:00,40.1,Yes,Saturday,16
5106,1001,Grocery shopping,Chores,2025-04-06 10:49:00,7.5,Yes,Sunday,10
5107,1019,Walk,Uncategorized,2025-07-13 10:06:00,47.0,No,Sunday,10
5108,1005,Budget spreadsheet,Work,2025-01-15 22:01:00,50.9,Yes,Wednesday,22
5109,1006,Read for fun,Personal,2025-03-06 06:16:00,30.4,Yes,Thursday,6
5110,1046,Bank visit,Errands,2025-06-28 16:19:00,21.2,Yes,Saturday,16
5111,1022,Code review,Work,2025-02-21 08:09:00,21.9,Yes,Friday,8
5112,1036,Client report,Work,2025-04-21 07:13:00,24.1,Yes,Monday,7
5113,1004,Dishes,Chores,2025-01-28 20:42:00,7.4,Yes,Tuesday,20
5114,1011,Walk,Health,2025-04-15 19:35:00,22.6,Yes,Tuesday,19
5115,1003,Team sync prep,Work,2025-05-19 20:02:00,43.3,Yes,Monday,20
5116,1049,Car wash,Errands,2025-07-05 10:02:00,14.3,Yes,Saturday,10
5117,1013,Tidy desk,Chores,2025-05-05 14:14:00,25.6,Yes,Monday,14
5118,1032,Sprint planning notes,Work,2025-05-15 10:56:00,8.9,Yes,Thursday,10
5119,1037,Team sync prep,Work,2025-05-03 17:47:00,41.0,Yes,Saturday,17
5120,1013,Budget review,Personal,2025-05-05 10:26:00,35.7,Yes,Monday,10
5121,1028,Flashcard review,Study,2025-03-19 19:23:00,30.5,Yes,Wednesday,19
5122,1015,Read chapter,Study,2025-01-15 09:21:00,27.8,Yes,Wednesday,9
5123,1004,Walk,Health,2025-06-19 10:37:00,20.8,Yes,Thursday,10
5124,1028,Sprint planning notes,Work,2025-04-10 11:26:00,15.9,Yes,Thursday,11
5125,1040,Code review,Work,2025-06-21 20:49:00,83.9,Yes,Saturday,20
5126,1014,Sprint planning notes,Work,2025-02-11 16:48:00,17.9,No,Tuesday,16
5127,1017,Stretching,Health,2025-01-20 08:57:00,68.6,Yes,Monday,8
5128,1019,Sprint planning notes,Uncategorized,2025-01-11 19:42:00,15.6,Yes,Saturday,19
5129,1023,Car wash,Errands,2025-06-30 17:02:00,18.2,Yes,Monday,17
5131,1005,Bank visit,Errands,2025-02-11 14:23:00,73.6,No,Tuesday,14
5133,1024,Budget spreadsheet,Uncategorized,2025-04-24 19:07:00,56.8,No,Thursday,19
5134,1031,Email cleanup,Work,2025-03-19 17:22:00,28.8,Yes,Wednesday,17
5135,1046,Budget spreadsheet,Work,2025-04-28 21:50:00,49.2,Yes,Monday,21
5136,1000,Post office,Errands,2025-03-20 15:36:00,64.7,Yes,Thursday,15
5137,1017,Car wash,Errands,2025-07-25 09:37:00,30.9,Yes,Friday,9
5138,1041,Team sync prep,Work,2025-04-06 18:16:00,44.0,Yes,Sunday,18
5139,1007,Online course module,Study,2025-06-24 21:50:00,9.1,No,Tuesday,21
5140,1024,Flashcard review,Study,2025-05-18 09:30:00,18.1,Yes,Sunday,9
5141,1036,Bank visit,Errands,2025-05-28 11:28:00,3.8,Yes,Wednesday,11
5142,1040,Meal prep,Health,2025-02-06 12:39:00,42.1,Yes,Thursday,12
5143,1018,Budget spreadsheet,Work,2025-04-11 11:53:00,8.8,Yes,Friday,11
5145,1010,Budget review,Personal,2025-06-27 14:25:00,13.7,Yes,Friday,14
5146,1048,Read chapter,Study,2025-04-20 10:47:00,59.9,Yes,Sunday,10
5147,1039,Read for fun,Personal,2025-01-14 07:46:00,20.1,Yes,Tuesday,7
5148,1033,Stretching,Health,2025-03-19 11:08:00,35.2,No,Wednesday,11
5149,1048,Dishes,Chores,2025-02-03 19:03:00,73.0,Yes,Monday,19
5150,1030,Flashcard review,Study,2025-03-17 09:32:00,45.5,Yes,Monday,9
5151,1015,Journaling,Personal,2025-03-13 08:23:00,41.0,Yes,Thursday,8
5152,1008,Journaling,Personal,2025-07-18 18:57:00,52.0,Yes,Friday,18
5153,1011,Dishes,Chores,2025-06-09 20:25:00,45.1,Yes,Monday,20
5154,1025,Laundry,Chores,2025-02-22 10:55:00,29.8,No,Saturday,10
5155,1017,Code review,Work,2025-06-15 20:36:00,37.2,Yes,Sunday,20
5156,1022,Workout,Health,2025-05-17 22:51:00,27.0,Yes,Saturday,22
5157,1026,Flashcard review,Study,2025-04-09 13:58:00,61.6,Yes,Wednesday,13
5158,1018,Essay draft,Study,2025-04-15 11:41:00,23.1,Yes,Tuesday,11
5159,1038,Call family,Personal,2025-04-20 11:51:00,8.2,No,Sunday,11
5160,1041,Practice problems,Study,2025-05-10 22:02:00,15.8,Yes,Saturday,22
5161,1008,Laundry,Chores,2025-01-10 15:08:00,29.8,Yes,Friday,15
5162,1011,Journaling,Personal,2025-06-13 20:22:00,24.6,Yes,Friday,20
5163,1009,Post office,Errands,2025-06-21 07:40:00,64.1,Yes,Saturday,7
5164,1038,Essay draft,Study,2025-02-04 12:39:00,6.0,No,Tuesday,12
5165,1002,Read for fun,Personal,2025-06-13 17:31:00,68.6,Yes,Friday,17
